"Data Source","World Development Indicators",

"Last Updated Date","2020-04-09",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Paraguay","PRY","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","0.463574131261153","0.509389728217198","0.57201124962895","0.632712557162927","0.569722853556769","0.659802115641185","0.680000187785052","0.767449699191622","0.689953817207366","0.71592955970257","0.667780280057832","0.644205363358141","0.65166350149051","0.676297301475514","0.686713544292982","0.70743285133405","0.696594690531333","0.745118824743319","0.709368630802765","0.704104021749955","0.672781889374322","0.800915049313523","0.874190504788456","0.957337905377759","1.00978933655458","0.933827960763374","0.960407620260775","1.04441507133005","1.09453826602105","0.957885268828317","0.974847694956706","1.00310296315225","1.02640883872019","1.02130864830327","0.967806419269173","0.976939398091085","0.9781645096663","1.00449068963743","1.01602318317914","1.06017598430888","1.09126742734649","1.05745901109521","1.09995304271089","1.10337357813681","","","","","",
"West Bank and Gaza","PSE","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.85997420600313","","","","","","","","","","","","","","2.1742389380531","2.12748837209302","2.34724533001245","2.39621099744245","","","","","","","","","","","","",
"Post-demographic dividend","PST","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","2.94655528646915","2.92950251746315","2.90459208531398","2.87854085152752","2.88077378217826","2.87871111623029","2.8573405624548","2.82116929098074","2.79781891389379","2.78927917596394","2.83377827570483","2.81999795076242","2.8101542420139","2.79693071850516","2.76282416154472","2.72840810209914","2.69348135441919","2.67716271720112","2.66761007080208","2.68034028249381","2.67638938691928","2.64470258446204","2.61785076321312","2.5974671383556","2.55511231607728","2.52640824877873","2.4955060898537","2.48641192859135","2.4906834407195","2.50007861278532","2.44569375902556","2.44634966860056","2.46183541894294","2.44776886258225","2.42903578979575","2.40633872092047","2.40323552438131","2.39421332560433","2.38482712087101","2.3746144404241","2.38254618793791","2.37848428465391","2.37559522542525","2.37753519950443","2.3570222386854","2.35101140005636","2.34269367659974","2.3476008843311","2.33420941353073","2.29887541245579","2.29294015964472","2.29886818801523","2.28308010403666","2.27641679439081","2.26250405499694","","","","","",
"French Polynesia","PYF","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","9.88498303872958","10.5908867273236","8.70308787272123","8.51966303544302","5.36850274721237","6.79566436238853","5.71891304247631","6.49414753562597","5.09864331795926","3.95512868902603","3.10154882463456","2.56859295359259","2.2689519767948","2.19221377109865","2.19687578860129","2.21672801209148","1.85890553629879","1.84404900335179","2.16158937739543","1.80414817788456","2.451493069489","3.54928692077832","3.92090754560388","3.84287616071122","3.90101500043809","3.73537154871524","3.68519060540204","3.03613277397556","2.77506569694425","3.18032760614444","3.43038090066473","2.99659517321593","2.93809981026846","2.57706222049075","3.05774387314181","3.24008600582101","2.85858797452134","2.85084184904487","2.85642033069991","2.62313966061718","2.57043571723689","2.47113921564818","2.10747361508066","2.44702122712073","","","","","",
"Romania","ROU","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","2.98684200375528","3.007192816712","3.03043431614809","3.14045143399234","3.13228839820394","3.12564714811287","2.99768320847548","3.0237532506299","3.07943794217907","3.0143444021279","3.06015260326279","3.02256397445947","3.07193274757822","2.92417723190476","2.99269635099351","3.03139432278042","3.05357728835276","3.04186791372701","3.09522156528292","2.79637088775053","2.73284945242754","2.74908515333207","2.74708591482068","2.76936127779308","2.705378158226","2.62793868043409","2.50933237913355","2.43244232755929","2.47463223543396","2.50309392024542","2.62433424000568","2.54950790834342","2.55659170351278","2.5047959881759","2.4991644256301","2.58761099640048","2.57084201000719","2.43242570652351","2.33877367545098","2.2670605742202","2.37066660939235","2.3392447454573","2.22443025065528","2.20910041813936","","","","","",
"Russian Federation","RUS","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.61255320185936","2.58052994246872","2.58523739058769","2.56265193988229","2.55999024840968","2.53503150032087","2.54358764514225","2.51420866649971","2.51571983036538","2.48801824770779","2.49892335437814","2.48595848207783","2.47471758040137","2.47825004699629","2.48893770131077","2.47830973789652","2.49102038267146","2.43283133399609","2.42669591268016","2.44282736534049","2.4743466982843","2.44033492266156","2.39891288619982","","","","","",
"Rwanda","RWA","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Asia","SAS","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","1.31778578208445","1.30884290913831","1.31462319248404","1.30759347933015","1.36889758882455","1.37467640649039","1.41383138179221","1.41768067966589","1.42750725846819","1.47633063686354","1.51525725563669","1.51101421100783","1.57810838503513","1.56104321712209","1.63286145223438","1.68415913321309","1.72641477692195","1.76955802141747","1.84125777177628","1.89948324938711","1.93338524319239","1.97983214702083","1.99607353058184","2.04031542487782","2.04432259007083","2.15660697398313","2.15455640632547","2.14393525336514","2.15425317661634","2.1856183452396","2.17887918163714","2.15730982434671","2.18868663865417","2.19422399757012","2.23156203892066","2.26540368377477","2.31579574967322","2.4545854963359","2.4790273499609","2.36429233805453","2.42487416450787","2.52482640111429","2.49048299406511","2.57522649363911","","","","","",
"Saudi Arabia","SAU","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","8.12829874918661","11.2536399039928","13.1533872548118","12.206598723848","9.5035924606451","9.98749485873849","10.4065455796859","6.74109259722134","6.15313814259589","5.44700761905325","4.14791982876947","3.3344766062907","3.10682338208351","3.40700650666954","3.75385449647463","4.459165271266","3.47229369807814","3.22151012192252","3.24002613667634","3.20325481937965","3.96569320320712","3.71177154607686","3.92965790454262","3.66495957645737","2.78275854426211","2.86043822587042","2.5067121531707","2.25910113073328","2.41969279565985","3.034383734695","2.95884754739334","2.93396492284696","2.90717762261338","3.30405600568883","3.24477253066974","3.18669464509614","2.76350026091551","2.74802143449688","2.8141901583872","2.79526849358673","2.80637447347858","2.81929712786141","2.8152993670566","2.8151394565435","","","","","",
"Sudan","SDN","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","0.709102970235323","0.752373558466377","0.736785229432528","0.763627838489256","0.567705518862953","0.502290735156772","0.494200295999847","0.439805130931571","0.452280645992558","0.448011715306107","0.431125471445122","0.43376339383337","0.429063587436553","0.385940591835787","0.430265786513223","0.442473305397826","0.354486692357036","0.482564071629066","0.374321738381354","0.491261397175454","0.461100383243462","0.412987726663952","0.293468839899846","0.347513010862418","0.358767773105298","0.361286558705074","0.432333833697372","0.370534935341734","0.361863816445937","0.415880251204012","0.45699454497554","0.536556760734224","0.616771836262711","0.77960217787256","0.733216145133558","0.74665564478035","0.907852830149389","0.943348388595279","0.951643695602391","0.953995149125171","0.940011204667443","1.02248108693665","1.0578081532369","1.0251703253847","","","","","",
"Senegal","SEN","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","1.0896456034421","1.15571431179857","1.1760833237294","1.36639663417373","1.85992332836454","1.25132229994881","1.54306046885797","1.80353416662894","1.90309031060571","2.14728286844422","2.12703839676876","1.98973608375283","1.71121153292461","2.04264335440634","1.71519830845134","1.63020790915754","1.40951268503559","1.65730599470105","2.24721767942366","1.88743094741686","2.04645635134505","1.95612909390871","2.02691871873532","2.21568228822982","1.87397330058692","1.95843059146558","1.61157602252117","1.60340158355223","1.64125881787764","1.64245249498301","1.67097665115324","1.71380597908131","1.94610596481293","1.91239745111569","2.08199421990165","1.69018840135932","1.7255809693813","1.6249801801066","1.21932047373078","2.02145776557867","2.06265998807476","1.96608647625569","2.26930604989397","2.23759423003309","","","","","",
"Singapore","SGP","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","6.07724684173651","6.58363105731013","5.65280033116182","5.48583904707349","6.61227328532568","7.73511147210339","6.90462700476752","6.3626430591629","7.11254014924206","6.12504406205262","4.98889965129435","5.6572988037672","5.94461856642314","4.97884504911814","4.93906178525215","4.87108850949535","4.25997678939677","4.25538297911962","4.9341959430369","3.86028531946702","3.46490522759331","3.26649805256923","2.8151328219005","2.79249628022439","2.2379386784731","2.52627146700519","2.64548559914453","2.43535922749903","2.75702200850456","2.62510118837687","2.32656062202703","2.23258306264464","1.21703895108832","0.927166926388737","1.40762833087802","1.32923673768501","0.928461921789932","1.4657563885912","2.63386843172221","2.18918284428074","1.72095122712805","1.39777389748211","2.11293523216968","2.01224632387902","","","","","",
"Solomon Islands","SLB","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.75135054021609","","","","","","","","","","","","","","2.78186206896552","2.78186206896552","2.79686440677966","2.807546875","","","","","","","","","","","","",
"Sierra Leone","SLE","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"El Salvador","SLV","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","0.862325636083335","0.896677540429576","0.994739322678955","0.974671868616031","0.932933557865973","0.847243051207758","0.849660203944471","0.838467133369385","0.859669958452663","0.847254058629098","0.673654152167579","0.628808081785529","0.704411107734752","0.582404568305567","0.757338029875679","0.873618121869838","0.963052951564989","1.0414347739615","1.06413057775147","1.01749252950224","1.16859507237877","1.17128803972441","1.27255093932211","1.45458934353469","1.49679262359995","1.42337096418958","1.54110066414341","1.59046143725605","1.50278522699673","1.44752371673765","1.43306553136945","1.42725894773857","1.4834625972309","1.45295242599164","1.43178853991476","1.44616942872804","1.55815870115278","1.45533602866562","1.52943783491739","1.51940434975546","1.5493025393264","1.57698144574287","1.56192617655273","1.54585164222994","","","","","",
"San Marino","SMR","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.16722007050885","3.16099087830057","3.09512514128615","3.0471735840967","2.94367841073751","3.04080225794908","3.02940753442081","3.0106647531097","2.84093785568361","","","","","",
"Sub-Saharan Africa (excluding high income)","SSA","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","1.63137629685362","1.67850858311795","1.71232123482353","1.76741975568098","1.6602176870228","1.6964319399877","1.66247317254732","1.62660332855428","1.78803849748457","1.77500817965713","1.80852265816586","1.82538228682608","1.81646054876503","1.87812685641343","1.88620470840797","1.85350877520402","1.7518113670576","1.80913300628551","1.71709972780766","1.54834094963355","1.54182100398918","1.49021638713066","1.51102585485178","1.5078273861455","1.56062694300362","1.54448373442041","1.56535088814165","1.5076112869843","1.46986331496194","1.56853826288123","1.53103592966205","1.49501624162196","1.56834623640958","1.66198129308571","1.55851605699982","1.60764174522122","1.59804787035802","1.5925060145564","1.55858700994482","1.51055060590317","1.48265234038413","1.45698740373471","1.4523769042461","1.50324938830302","","","","","",
"South Sudan","SSD","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.06717313757798","2.13906076940117","2.13662900295902","","","","","",
"Sub-Saharan Africa","SSF","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","1.63137629685362","1.67850858311795","1.71232123482353","1.76741975568098","1.6602176870228","1.6964319399877","1.66247317254732","1.62660332855428","1.78803849748457","1.77500817965713","1.80852265816586","1.82538228682608","1.81646054876503","1.87812685641343","1.88620470840797","1.85350877520402","1.7518113670576","1.80913300628551","1.71709972780766","1.54867801947421","1.54182100398918","1.49021638713066","1.51102585485178","1.5078273861455","1.56062694300362","1.54448373442041","1.56535088814165","1.5076112869843","1.46986331496194","1.56853826288123","1.53103592966205","1.49501624162196","1.56834623640958","1.66275336165038","1.55932566041872","1.60845849999341","1.59876657002422","1.5925060145564","1.55858700994482","1.51055060590317","1.48265234038413","1.45698740373471","1.4523769042461","1.50324938830302","","","","","",
"Small states","SST","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","2.24256897074148","2.09271987360559","2.17113861251686","2.14406406643148","2.09481831623281","2.10938356340182","2.1018164449377","2.02244174343454","2.01747008218388","1.75061957997252","1.60636283779098","3.9658257156764","4.17654282386669","4.25040075246746","3.90200356232638","3.84023016612241","4.1303740298075","4.09944882915131","4.28526526317331","3.92842082422361","3.68708166990695","3.00134349756436","2.89450877511482","2.64443417873412","2.54639187692332","2.70133889405968","2.45298085589157","2.49218315415607","2.4097676573756","2.59258242112614","2.46717481763073","2.50983408973323","2.84478387101749","2.96498533510319","2.87642540630278","2.85636754403917","2.84295201291996","2.833895383545","2.61821638449623","2.49508717357559","2.58759222858874","2.56569550771686","2.47740529933726","2.45366634621105","2.48949763221175","2.52266825279017","2.47632571621131","2.47278571739469","2.43799675898494","2.37615922337237","2.34424393375782","2.33965495530764","2.3002808372965","2.15552572007866","2.29966861110601","","","","","",
"Sao Tome and Principe","STP","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.03239017116314","","","","","","","","","","","","","","1.93","1.79086046511628","1.91684090909091","1.91684090909091","","","","","","","","","","","","",
"Suriname","SUR","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.48279005901548","3.50766720367694","3.31784182601031","3.06627883188773","2.8317680264081","2.52370804222357","2.90553594108668","3.103209427363","3.23725716531997","3.32104558641315","3.34848028595885","2.81833886263386","2.89743102979431","2.77179901490363","2.8853095883265","","","","","",
"Slovak Republic","SVK","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.44190151567655","2.41468484605123","2.31874564496707","2.36932895136865","2.28531063992304","2.26811791358161","2.30599777409763","2.2229322397843","2.02250843546405","2.11679526862541","2.09537834588526","2.11886031665096","2.11132264736523","2.09029585470101","2.09782406123378","2.06094477650102","2.05848226333427","2.03402368357881","2.03276529968695","1.98988682220628","1.96675225268055","1.95239441579106","1.92362128952091","","","","","",
"Slovenia","SVN","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.41855039712227","2.4341044163608","2.37123949960718","2.37380347596998","2.36455438884661","2.41238624281484","2.35619622813338","2.36957923457495","2.2448981755792","2.25125375294453","2.25759036299807","2.24403962171043","2.20789658145533","2.17554261021913","2.21831900933862","2.21591851544682","2.23802128297459","2.14276615373872","2.0915626742782","2.06016608075709","2.09853878484539","2.06231517836076","1.92003511435693","","","","","",
"Sweden","SWE","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","2.43679610992968","2.36905753681374","2.35098868908159","2.36383912743588","2.40962273945453","2.35575204994765","2.55657813219943","2.41585520429035","2.45408017145526","2.5217818575251","2.45357747464507","2.34707965031962","2.30562523231378","2.24931856541372","2.17060823129198","2.07067458396206","2.08496198163988","2.05715170664761","1.91570825328089","1.95808845042639","1.77249532839646","1.63710263182646","1.53393040015029","1.41651278054978","1.31844046116945","1.32102823389037","1.26082424510101","1.23389729094713","1.16302695233193","1.16876403010738","1.10060839623758","1.05816426704595","1.09634818070587","1.11288335057546","1.10449584921149","1.09581618997588","1.0856523785323","1.03933180901317","1.03739621000246","1.01910716548268","1.03773870488793","1.01175040194692","1.10894631115661","1.08225140749566","1.03675125580759","0.999857511392253","0.98732614413739","0.960049699160589","0.99036036778897","0.948437683378153","1.02200159457753","1.03797669042324","0.937909471608586","0.90768294870012","0.901689309850799","","","","","",
"Eswatini","SWZ","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.37750568824658","","","","","","","","","","","","","","2.53799753694581","2.55495238095238","2.50186945812808","2.51401891252955","","","","","","","","","","","","",
"Sint Maarten (Dutch part)","SXM","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.99965416334131","","","","","","","","","","","","","","2.87916796875","3.02366666666667","3.01810699588477","3.13036585365854","","","","","","","","","","","","",
"Syrian Arab Republic","SYR","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","3.73617552892221","3.92354778528637","3.83542000856952","3.65204959515126","3.66349625620349","3.97946661560702","3.81552992614734","3.6228726949038","4.13816763478593","4.65890596319797","4.99605336158238","3.82918053196784","3.8129065575304","3.920356050842","3.78590291552206","3.89762061635236","4.04965080344552","3.98751378548799","3.71668633156448","3.56983278178079","3.72998392058766","3.93437767105672","4.16517849324744","4.07786519380214","3.44390457684509","3.35112575173485","2.95333004259359","3.25301651517714","3.40371096896729","3.30560514120604","3.07932139627657","2.37333372621019","3.28096630586592","2.95586485690001","2.43492941813882","2.47728023387374","2.93576552793858","2.92987987642196","2.9002950981856","2.84423311210043","2.86086705906696","3.01307218732349","3.13140819092432","2.84230725009901","","","","","",
"Turks and Caicos Islands","TCA","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","2.09157141877819","2.11648524743019","2.13213152976801","2.11068040978018","2.20876937663899","2.23740488717758","2.27270287209206","2.33976659407933","2.34183854788147","2.30219042527163","2.28782819044244","2.40002341741552","2.44045272852849","2.49894153824771","2.62856471550621","2.64796032043148","2.69068740049839","2.74173450485465","2.71824037449209","2.5754752031695","2.76072369379506","2.81034851988511","2.84636324282411","2.89412530539995","2.92558494525947","2.97215707599249","2.98070583072054","2.80751615525795","2.76014877993778","2.74934963711759","2.7451000034836","2.8199431404438","2.92953462147487","2.97030728333081","3.02975255586432","3.06905719099994","3.07669052409713","3.20625021390812","3.19485254480634","3.17254874129476","3.34094992756359","3.31476470266157","3.23805552547094","3.2037172259326","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","3.33904021001814","3.32525071167327","3.32240125694831","3.45979705394987","3.5279733168265","3.45560029387824","3.42465649753032","3.4023785183171","3.45226264955878","3.43500854115053","3.41933047014451","3.29578246343177","3.3317299675816","3.28147475556454","3.27874731659773","3.2932592469211","3.29711754922399","3.27067623561192","3.19408943245748","3.20226418528766","3.21724171132383","3.17965341125254","3.15526255568591","3.1636379914873","3.20945611074945","3.21890490969124","3.19847301380752","3.20238008776019","3.10016558751034","3.17066844827858","","","2.76115075248616","2.71942809871608","2.69876893745338","2.6823992985401","2.67785924651198","2.61690364396314","2.62124216826682","2.6031779954373","2.59430442125279","2.59103375445024","2.5736546612266","2.58136394486298","2.58092131351666","2.57784562751959","2.59652887033249","2.59443789945829","2.59877977944794","2.55615090273693","2.55941892321126","2.56170818969239","2.57076615732792","2.55224323133228","2.51735960076208","","","","","",
"Togo","TGO","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","0.433932849262404","0.535587419886934","0.540504687223631","0.506302287268482","0.400931534407732","0.414555750538916","0.559313970562423","0.418555584973377","1.56361294087841","0.809540597436212","0.692212926094497","0.768602775731268","0.586876920647776","0.629012041420088","0.557724851684024","0.657564729241441","0.672765481928716","0.681069284761686","0.697375071941546","0.612501979038029","0.65186979453283","0.638395543243549","0.657685865497734","0.559382696552952","0.608725521243015","0.60344954232921","0.569911632246863","0.630292134928631","0.726383379261993","0.644541524851995","0.552031654325045","0.565043582821118","0.635382047898154","0.60039140070141","0.564331054430158","0.515934417640734","0.573109135619972","0.657065584643474","0.893318342269984","0.847524058346727","0.786491198897481","0.796102334999894","0.82902952802312","0.794213662121027","","","","","",
"Thailand","THA","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","1.40606567747704","1.51967435785589","1.56690384545644","1.52101884696249","1.40754603385139","1.52793329650472","1.6036258962356","1.68276649477274","1.66881488995481","1.82416467684973","1.71085474903617","1.68575119656289","2.05481604100643","2.0152188252696","1.96747149785008","1.91270421508635","1.98384460773558","2.04715762412062","2.15455050866717","2.16493917930838","2.1907201418392","2.26218402360227","2.44011685202569","2.45761892955432","2.60244451129347","2.60328538839467","2.63593413763747","2.48514100677727","2.49461555634615","2.50771191630679","2.61601252962854","2.53247260189177","2.52015960689649","2.52544228192181","2.49953426802539","2.496605015432","2.39890213386852","2.33524645225278","2.48467733979639","2.39244795245625","2.36462285277027","2.35028817734398","2.21115127688596","2.34655820869452","","","","","",
"Tajikistan","TJK","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.7657129947801","1.59605957491669","0.947660991935231","1.10088495734309","1.31607754236598","1.00538017104077","1.10946150913923","1.12547478745694","1.04105252478054","1.08066429586543","0.884269056592776","0.957329965609364","1.09323700528911","1.04364135332852","1.10183786427282","1.2541778862858","1.18356558288974","1.15050232002349","1.16954806759478","1.07714998366321","1.25005859116999","1.33784525129893","1.85001085660968","","","","","",
"Turkmenistan","TKM","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.18110869235658","2.69804970862397","2.52054068330796","2.48332225225463","2.56417101569664","2.55690364268245","2.56215047795655","2.54052279644768","2.52285284263067","2.5112129637013","2.52640355215589","2.52875087305157","2.5274058191482","2.52087043948617","2.52113486685912","2.50437365702094","2.50992304635781","2.5318389183448","2.52542264470162","2.53115310492531","2.54030003883701","2.54669939401164","2.55794979412674","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","2.25740075836305","2.25348189471338","2.29178155401792","2.29799133611601","2.25175637604262","2.26036383238097","2.23905843123554","2.28409559330866","2.31845263306776","2.29900430338942","2.26081002659554","2.27474544376662","2.19476798081565","2.11685066045861","2.12937481326875","2.16119669716172","2.18493316112451","2.2004050560331","2.28441202611114","2.16979058187182","2.15027208365145","2.12430087474377","2.18743346054652","2.14845517003322","2.16342468789952","2.17150355427131","2.21148816643693","2.27483218111918","2.28514376752101","2.2462937699996","2.27210480137521","2.25695400229426","2.25787858468296","2.18092141579639","2.2107398452149","2.17502385158389","2.17568923081563","2.20979092261274","2.18000219820143","2.16932318456294","2.17273998023073","2.18030178098813","2.17379105979295","2.13697857634627","","","","","",
"Timor-Leste","TLS","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.03475862068965","3.03475862068965","3.04547457627119","3.00573770491803","","","","","","","","","","","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","5.15272841658681","5.16562703943383","5.20408611396265","4.73914520335152","4.4368583122341","4.65131915401968","4.40934066225432","4.46497483071593","4.06214525573653","3.67284069238846","3.10522380342221","2.93350644028901","3.26332363846248","3.2082246043764","3.11982642034838","3.07642424928253","3.16541642470257","3.27767640317162","3.09085431661031","2.96192246935057","3.02599265461859","2.90584483856252","2.85557861741488","2.84968327589503","2.86723542149789","2.89507092993331","2.6251209694183","2.98283898477839","3.08674909382462","3.10406115009615","2.97088688208142","2.90481610300873","3.03713338912991","2.99880262209011","2.90949131948401","2.89740353414844","2.78332256359631","2.81792458072012","2.8432133476269","2.87056667286201","2.9031460499452","2.91019348595568","2.9086443495778","2.85919775739966","","","","","",
"Tonga","TON","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.03828314887765","","","","","","","","","","","","","","1.93","1.99433333333333","2.25166666666667","1.95994827586207","","","","","","","","","","","","",
"South Asia (IDA & IBRD)","TSA","CO2 intensity (kg per kg of oil equivalent energy use)","EN.ATM.CO2E.EG.ZS","","","","","","","","","","","","1.31778578208445","1.30884290913831","1.31462319248404","1.30759347933015","1.36889758882455","1.37467640649039","1.41383138179221","1.41768067966589","1.42750725846819","1.47633063686354","1.51525725563669","1.51101421100783","1.57810838503513","1.56104321712209","1.63286145223438","1.68415913321309","1.72641477692195","1.76955802141747","1.84125777177628","1.89948324938711","1.93338524319239","1.97983214702083","1.99607353058184","2.04031542487782","2.04432259007083","2.15660697398313","2.15455640632547","2.14393525336514","2.15425317661634","2.1856183452396","2.17887918163714","2.1573098243467","2.18868663865417","2.19422399757012","2.23156203892066","2.26540368377477","2.31579574967322","2.4545854963359","2.4790273499609","2.36429233805453","2.42487416450787","2.52482640111429","2.49048299406511","2.57522649363911","","","","","",
